yelping_since,votes.funny,votes.useful,votes.cool,review_count,user_id,fans,average_stars,usefulness,fun,Popularity
2015-02,0,0,0,3,1_wO1OHOnYuAEcf8Qc-Kog,low,3,5,1,Medium
2015-02,0,1,0,3,gV-U_W238KUT8RgFzOUB_Q,low,5,5,1,Medium
2015-02,0,0,0,6,sXx446366TAoP9L1Sn3H4g,low,4,5,1,Medium
2015-04,0,1,0,2,lur6fxqXN-Jr_IcndxG_CA,low,1,5,1,Medium
2015-06,0,1,0,3,E9c0o3sPat_rnYEODu7VjA,low,2,5,1,Medium
2015-07,0,0,0,5,9ZbIV8_dhhlGmyZTDgz1AQ,low,4,5,1,Medium
2015-08,1,4,0,4,5GQKDBgVbvVVbVcob_diZQ,low,3,5,1,Medium
2015-08,0,1,1,7,TBkdMupud4MgdHbROXjipA,low,3,5,1,Medium
2015-09,0,0,0,1,5uHz4KhLvr2UviPZn0GiMQ,low,5,5,1,Medium
2015-09,0,0,0,1,lcYgen7kv0hVUQQherF9Jw,low,5,1,1,Low
2006-06,1,23,4,7,k_MoSbvwrvxBWLJIU1st-g,low,4,1,1,Low
2006-06,102,177,51,165,64A8TlKpWF8ZHXx2UkCXuw,low,3,1,1,Low
2006-06,61,153,63,100,spfZ7JrxYYF3mQGw0Eaoww,low,3,1,1,Low
2006-06,19,48,10,15,e2GoBMHH_BhKe9haQsYqng,low,2,1,1,Low
2006-06,49,52,16,30,4Xn5xMqMbexJQso9Us3Esg,low,3,5,3,High
2006-06,65,119,76,146,TXoYe_AY26lNjIEeQUGD8g,low,3,1,1,Low
2006-06,158,376,238,213,YvxEZjjg469Wx68t28yZkg,low,4,1,1,Low
2007-09,4,27,7,18,XiqDFdpDPrOa_f_rzvHJBQ,low,3,1,1,Low
2008-12,14,45,6,15,waObBAZxdNBqFTZqPaHUdQ,low,3,5,1,Medium
2008-12,41,56,37,93,1wKxnSHibw0uQVJFokYOaA,low,3,5,1,Medium
2008-12,2,0,0,2,QHRh6HGUK9kxjKRVnZYf0g,low,3,5,1,Medium
2008-12,9,75,19,87,xm47wfTVHLq8-72HR5nPmw,low,3,1,1,Low
2008-12,24,94,16,51,#NAME?,low,3,5,1,Medium
2009-02,0,3,0,3,eRmUgHbhgk2essFKFKm8vw,low,3,5,1,Medium
2009-05,83,226,64,275,QWyHFFQQpvJQwtvA4Ea9LQ,low,3,1,1,Low
2009-08,5,16,0,9,1QT191UR5Y-5MpnbHnrxSw,low,2,5,1,Medium
2009-08,1,10,3,13,BDVX8hbTnPFcpOCAZRjgsw,low,4,1,1,Low
2009-08,0,21,0,8,LuGX114BO0Xi-ZaPe6DzzQ,low,3,1,1,Low
2010-02,2,21,2,10,FONxNMQqocGnyOZ6ZOM9ow,low,3,5,1,Medium
2010-02,1,23,4,25,XCC3pGf6jkZIieflbEEbjw,low,4,5,1,Medium
2010-02,1,1,1,1,FuKIRVCoCwOWoP0q4FdY8A,low,4,1,3,Medium
2010-04,2,25,5,19,W_K_GUZ0NjnOmyBRD-LEDw,low,4,5,1,Medium
2010-07,2,9,1,9,kLIKs5IlnLCpmR9xSyuEIQ,low,4,1,1,Low
2010-10,27,73,26,56,x2YvACuYl25P9v-G4q27JA,low,3,5,1,Medium
2011-03,2,2,1,4,igNOpwRArcMymQfNEHrGig,low,2,5,1,Medium
2011-03,1,15,3,23,_yLsPqzl-KQa1ZpKuxwKTw,low,3,1,1,Low
2011-05,0,4,0,1,ITKkRLNBmxEt3SnZjifDYw,low,1,5,1,Medium
2011-06,0,8,1,12,#NAME?,low,4,5,1,Medium
2011-07,0,1,0,1,_1Xrt7GWNQM5wnNoQ92uLg,low,5,1,1,Low
2011-07,34,85,41,44,YpoJfcupG358FRkif09m2g,low,3,5,1,Medium
2011-07,1,9,4,20,24qKw9mPwqGOMV6qZm8Pkw,low,3,1,1,Low
2011-11,4,16,8,14,w7tEG6rAzh0Y609CY2hUbQ,low,4,1,1,Low
2012-02,3,15,4,9,hECLdMisz3esNaUpPTGxfA,low,2,5,1,Medium
2012-02,0,3,0,11,Ij3Udb4wCuZOb9I3_8S57g,low,3,5,1,Medium
2012-02,0,1,1,2,UXyUXLF4T7c8587wjiOXAg,low,4,1,1,Low
2012-04,6,19,0,8,qfmGaDXy_k-QvENa_EjrhQ,low,3,5,1,Medium
2012-04,4,8,2,9,hqy_dkEqEQsWoAJcA3GDjA,low,3,1,1,Low
2012-04,2,20,8,19,dkcf6NdF31WikoyDOr7BWg,low,4,1,1,Low
2012-06,0,4,0,2,sM9eYhmH9aKfEolVAwCbpg,low,4,1,1,Low
2012-06,0,64,43,19,Wx3dUeJmnSUJEfXtpzkM2Q,low,4,1,3,Medium
2012-07,9,24,7,10,602e7Y6bLE7DbAcvpgZkNw,low,2,5,1,Medium
2012-07,0,5,0,6,gSjhCYA6F54HnQ-akJv9Fw,low,3,1,1,Low
2012-10,2,6,5,5,xEqk192T6gcZsUi4ERACcA,low,4,1,1,Low
2012-11,0,2,0,1,tUKkPoAXqIU0BjVkzfoY0A,low,1,5,1,Medium
2013-01,2,4,1,6,OlfWh0yWb9UKg_btfoTV7Q,low,2,5,1,Medium
2013-01,1,1,0,7,S26Ctp7fsb3NHIXNDbVQjA,low,5,5,1,Medium
2013-02,6,10,4,22,GbqM_dHYTAaRjDFmRZjUpA,low,3,5,1,Medium
2013-05,0,0,0,2,4KtGHHQAqLTBTO-2DX5WDg,low,1,5,1,Medium
2013-05,1,2,0,7,ErhGZpQf9eADj5r-N923Sw,low,3,5,1,Medium
2013-05,0,1,0,1,k2-584gETjOiUkY9ArKdaw,low,4,1,1,Low
2013-06,29,144,90,57,FR3a2QFtubQ1MVglTRefoA,low,4,5,3,High
2013-06,0,0,0,2,xZlnYJT3wnuXeOixXxTupg,low,3,1,1,Low
2013-07,187,180,73,101,K_RZxY3_jy0UOQbNYGlvrw,low,3,5,3,High
2013-08,0,0,0,1,8bx6tjZAFvgInMf1e50eNQ,low,5,1,1,Low
2013-08,10,11,1,9,RAiov6MU7BupDEzjSKmKjw,low,3,5,1,Medium
2013-09,0,1,0,1,f2YWM59bgtGeOGLA9mBbuA,low,3,5,1,Medium
2013-09,0,4,0,9,DGYVXZAeuF_2QecODbhe3Q,low,4,5,1,Medium
2013-09,0,0,0,3,35k1Wg0JfMThRh15Kc-3gg,low,5,5,1,Medium
2013-10,0,3,3,13,7siQH3AzGtFfL2e5L3Ue_A,low,4,1,1,Low
2013-10,1,4,0,1,qFay8hj5E9QhTs1l238yCA,low,1,5,1,Medium
2013-10,1,1,2,1,MZBt2h04mGMPI4eewjw1ww,low,4,5,3,High
2013-10,13,12,2,34,B-TtDlmid8FCfupoRptFlQ,low,3,5,1,Medium
2013-10,0,2,3,14,XoOy4smozy1Dimb1X-LSUA,low,4,5,1,Medium
2013-12,1,9,3,21,THuGHME4ytmslia9nJSeyA,low,3,5,1,Medium
2013-12,0,1,1,10,psgZE4nY9Io15n7ds2OkIw,low,4,5,1,Medium
2014-01,0,1,1,2,6U5ASTmoWOHSho4AgMwVNQ,low,5,5,1,Medium
2014-02,20,26,17,34,x704qVEWyNL1Cy0lHmISjA,low,3,5,1,Medium
2014-02,0,1,1,5,HegTsUiToKQZ4WOFp_jY_Q,low,4,5,1,Medium
2014-02,1,2,0,6,whZAyoscA780_Yjl5zMd9A,low,4,5,1,Medium
2014-02,0,3,1,3,ybx3Oaiwzejd93BIksRmlw,low,5,5,1,Medium
2014-02,0,0,0,2,#NAME?,low,4,5,1,Medium
2014-03,0,0,0,1,wNnEIyrQB9XE9ka4E8_Ixg,low,5,5,1,Medium
2014-04,2,7,3,8,IxP7jUsQox4FJyKenednxA,low,3,5,1,Medium
2014-06,0,2,2,11,7AVlMWFfkKPbCP3JOSWx8g,low,3,5,1,Medium
2014-07,0,4,3,9,1_aASf7KZYeYNGDsh0u3xw,low,4,5,1,Medium
2014-07,2,1,0,5,TBQWweSDwFrAWkJ4RZswLA,low,3,1,1,Low
2014-08,1,2,0,1,XEvuxS__5JKaXyZb9ZgDPg,low,5,1,1,Low
2014-08,0,5,1,4,wz2ETOHqeSK1RNXT2IoMwg,low,4,1,1,Low
2014-10,0,6,0,1,CLxvUOfTGy3obEIDBr_F0A,low,1,5,1,Medium
2014-12,0,0,0,1,0p8GbygC8Jpw7NDyAJtrdA,low,5,5,1,Medium
2015-01,0,0,0,1,7Mv4SlfaTqHMOcUTkrDCNw,low,5,5,1,Medium
2015-02,5,7,2,18,Qw7gcR9EoANqYSW76dUXHg,low,4,5,1,Medium
2015-05,0,0,0,1,j_Lx6LqLBiLhEVJ2G3B5Rw,low,5,5,1,Medium
2015-05,0,5,4,10,8MFELwSUfCvHuUbEMQC1vg,low,3,5,1,Medium
2015-05,0,3,0,8,WHXAu3iZYtWaWfOK-y9cyQ,low,4,5,1,Medium
2015-05,0,0,0,2,_Hf1A23NWfQYe-ASAe1JGg,low,1,5,1,Medium
2015-06,0,0,0,1,m_gfxKxXyv4MzhFbr5quSg,low,1,1,1,Low
2015-07,0,2,0,1,ZrWWHw5R8phzOwdCnLSjHQ,low,5,1,1,Low
2015-07,6,20,0,12,Fueplhmo-Yw3JICQed-4rQ,low,3,5,1,Medium
2015-09,0,1,1,3,8vHcizdWofdatvxtbN-QaQ,low,5,1,1,Low
2005-04,1,10,7,9,F3IAjFGRh5cBSS5es3CgCQ,low,5,1,1,Low
2006-06,1971,3138,1765,1447,sBVXcw3AltfpXk9ImwPyaA,low,3,1,3,Medium
2006-06,11,72,15,40,8T1zPoI6JRcOx78w8XQ9Ag,low,4,5,1,Medium
2006-06,3,12,12,13,fu477JVT8PO2gjUxgkwwfw,low,4,5,1,Medium
2006-06,0,6,0,13,afHt4_EtFFMpDsXW1IfLgA,low,3,1,1,Low
2006-06,19,40,8,31,t0qbVw0xIGD5Uo5_pMNV3w,low,3,1,1,Low
2006-06,20,96,37,74,A-X8mZHmZOfcr8IVEowaOw,low,3,1,1,Low
2006-06,237,751,473,472,YW_4jSO1AikO-7jKEqXb8g,low,4,1,1,Low
2008-11,254,729,368,431,e9bQKHG5fr8mmw5TPAewWw,low,3,1,1,Low
2008-12,16,44,9,39,5fI3pYxM1UDMZXoGRacc-w,low,4,5,1,Medium
2008-12,0,4,3,7,zAMiomwIbnNSKo7vzvcZhA,low,4,5,1,Medium
2009-08,0,0,0,1,7BrZWaDKaZZpqr8sazwTHw,low,5,5,1,Medium
2009-08,6,25,12,25,6VWQeAJ2b4EvICcyS0Zvlg,low,4,5,1,Medium
2009-08,0,0,0,2,JHbP2gFuqDToqnKJ7hMPbQ,low,5,5,1,Medium
2009-08,2,2,0,3,0bhH7Bnsi47KvGkQcX7SNQ,low,4,5,1,Medium
2009-08,0,1,0,4,qIWULn2rlFntEJAA8SMVtw,low,5,1,1,Low
2010-02,3,16,7,15,XCogbMkwZ7OSpx7ZScuCDA,low,4,1,1,Low
2010-02,2,9,1,8,CnzRQdZnMNLIH7pQkT_LBw,low,3,5,1,Medium
2010-02,1,2,1,16,02AhJormeHVQYvXKgcBnGg,low,2,5,1,Medium
2010-02,0,3,0,6,Zk35gRzEo6Ey_AXeVAhnfA,low,5,5,1,Medium
2010-07,10,63,25,168,LmHbja_UBPCFMisPJ8s_0Q,low,3,1,1,Low
2010-07,5,17,6,15,qXmTBJaAatHdKkFiRSizqA,low,4,1,1,Low
2010-07,35,286,90,230,NBR37xR3we8s4GuBMaszgQ,low,3,5,1,Medium
2010-07,7,17,5,18,n3F2W_FtOptNTMxlSZzw9Q,low,4,5,1,Medium
2010-10,14,48,9,53,cVwlusIgNAxrTNsLQg-0HQ,low,3,5,1,Medium
2010-10,0,4,3,12,APa1-qug89q0xmnG0t2A4w,low,3,1,1,Low
2010-10,9,39,12,32,iKxA3mAjHQqTQ_06ee2aQg,low,3,1,1,Low
2010-10,171,582,117,411,#NAME?,low,3,1,1,Low
2010-10,1,6,1,4,85oNNy_b9ioFm03UODj3HQ,low,4,1,1,Low
2010-10,0,2,1,1,OB091yELYt3Pm_NTwMtWZA,low,5,5,1,Medium
2011-01,2,6,2,7,zd4tDn7d1a7_a9zqy41Haw,low,3,5,1,Medium
2011-01,0,7,2,7,iXjGLa1TpRxqOOtnJdM9rQ,low,4,1,1,Low
2011-01,4,11,4,6,DcvkrKhDP5wuHtlCsvh99g,low,3,5,1,Medium
2011-01,0,1,1,7,FOCXggPsDRMshZhf1fEjKQ,low,4,5,1,Medium
2011-03,3,14,2,23,LycBOkA2piDMQTdpkY5YoQ,low,3,5,1,Medium
2011-03,4,4,2,13,m0R4GViXeLOWuOlzoCv3OQ,low,2,5,1,Medium
2011-03,1,5,1,5,dv_VzOCykTsx-OZrPYd4lw,low,5,1,1,Low
2011-04,7,42,7,22,khO-_DOPzs6JfXphya7vug,low,3,1,1,Low
2011-04,2,13,0,10,LU2mbr7YuHR4_xlDZGybpQ,low,1,5,1,Medium
2011-05,2,7,0,7,GinQ0UdcSnzmmED_N1g6DA,low,2,1,1,Low
2011-05,0,9,2,2,#NAME?,low,1,5,1,Medium
2011-07,0,1,0,1,o5mSA1-5ppWiPirYufRD_Q,low,2,5,1,Medium
2011-09,0,0,1,3,m45zb6-Hx9wv0e2CdOVHxA,low,4,5,1,Medium
2011-09,0,1,0,5,r2I3t-5LJ-pXQVrWQvQMtA,low,1,5,1,Medium
2011-09,1,16,6,35,l8YjIjk-Bi7EJ1eLj19hSw,low,4,1,1,Low
2011-09,1,14,6,13,Nj_IJW0lUCWGe5ZCCXDrGA,low,4,1,1,Low
2011-11,0,6,2,2,4JVm9WBNxKmsofOsBO4gUw,low,4,5,1,Medium
2011-12,0,3,4,3,g7iPnnSv72J992sepSa6fg,low,4,5,1,Medium
2012-01,0,0,0,1,bFvQY_tjdpn50kqvGKG2Pg,low,5,1,1,Low
2012-01,8,9,7,4,qzA3OU7f57D1yAyXa4DQUA,low,3,5,3,High
2012-01,0,1,1,4,OSqWrZBSdUrqIlKmQ5MRxw,low,2,1,1,Low
2012-02,3,30,7,16,IsAd2T_mAk16aaY18WepUw,low,4,1,1,Low
2012-02,24,138,33,66,SvS-Vjslw43s-WC6gAjtLg,low,3,5,1,Medium
2012-07,3,4,3,5,fLQ82E2RPdP2TrJYZ-0Ehw,low,4,1,1,Low
2012-07,7,16,2,10,WHYCiC_QlECC3JaCPjehNg,low,3,5,1,Medium
2012-09,1,7,1,9,uErOjuRaqm3UkJ7bib2pJg,low,4,5,1,Medium
2012-10,0,0,0,1,Cs0djpGki7nxVcDivyn7RQ,low,2,1,1,Low
2012-11,16,68,22,42,tiFmFwvMeeIJURh2lfp2rQ,low,4,1,1,Low
2012-11,183,281,232,86,EJkaa5v4L0JkE02qccn5Fw,low,4,5,3,High
2013-02,5,9,0,28,veNNbXUOznI_Gkn8SuZxxg,low,3,5,1,Medium
2013-02,0,0,0,1,M-7YXuZeyrZp3QEPTyQKzA,low,5,1,1,Low
2013-03,3,12,3,10,A2GotfIr0bfofIArKCueeQ,low,3,5,1,Medium
2013-03,7,10,4,13,o2jQQqdzBk7WvO24zf7OXw,low,3,5,1,Medium
2013-04,0,1,0,4,O299dJO_RK7k_-h32lr48A,low,5,5,1,Medium
2013-05,1,1,1,2,HlXvdA8kvZFD7dPjZ0zMXQ,low,2,5,1,Medium
2013-06,0,2,0,4,e9wvm8AzCaKMyzEs9Jj1OQ,low,5,1,1,Low
2013-06,2,8,0,5,HpE2Qy37DrKQrv_hMEiTUw,low,1,1,1,Low
2013-07,1,5,0,2,j_WBNlb7ZnIPiPCRSnC8cg,low,3,5,1,Medium
2013-09,13,2,1,3,MSM8rpzJsu_qBA79LxlW1Q,low,5,5,3,High
2014-01,0,5,1,9,bbs1IeJpzbNSdikIJsT-jg,low,3,5,1,Medium
2014-01,0,0,0,2,xziAcsPxHfECqQSz-rFVpw,low,3,5,1,Medium
2014-02,1,5,0,8,A0fUGXq5hfe9RBIWR5Ftow,low,2,5,1,Medium
2014-02,0,0,0,3,kHig5G58r6tYe3bx2RJu9g,low,3,1,1,Low
2014-04,5,29,4,25,PwAKswxxqBzf6PLfJg_W6g,low,3,5,1,Medium
2014-04,1,2,1,5,XQiNHIdRbSrLvpVFjSkpYQ,low,4,5,1,Medium
2014-05,0,2,0,11,LR61cLXLdL-zQI-IDNwYZQ,low,3,5,1,Medium
2014-05,0,1,0,1,FCyM1JWWvBJ3N3pewkCJXQ,low,1,5,1,Medium
2014-05,0,0,0,4,shAcmOTechqe8F1TwRFzuw,low,3,5,1,Medium
2014-05,0,8,0,11,xhWYXfuvsZRW3cybvo79MQ,low,2,5,1,Medium
2014-06,0,0,0,2,yUPRmpq9dgw-1tJW8x6joQ,low,5,1,1,Low
2014-07,1,7,1,3,IrldNSriq3woW_wI8QASSw,low,2,1,1,Low
2014-07,11,19,2,7,LE8cCAIAFeE_4mfMigCLdg,low,2,1,1,Low
2014-07,151,118,23,88,RGKsDTsV3aVvD8AaZfD6Hg,low,3,5,1,Medium
2014-07,0,0,0,1,pkm1aqbiTz0XsdogOz_3Rw,low,5,5,1,Medium
2014-09,0,0,0,1,uiOmUh2nX0Q6x1tbBKHKTQ,low,1,5,1,Medium
2014-09,0,0,0,1,P0f7w8-GH-_a7Y-YL18anw,low,5,5,1,Medium
2014-12,0,1,0,1,u0dMPLdyltiQJ6KZIgmw-g,low,5,5,1,Medium
2015-01,1,2,1,5,Fnq7KnFW5SqMYDX-MsdWjQ,low,4,5,1,Medium
2015-01,0,0,0,1,0GFgbRUg_Aap6DiDaP5VAQ,low,5,5,1,Medium
2015-02,0,2,0,2,7jkJDHGTzd8Fhh6zHcP43w,low,3,5,1,Medium
2015-05,0,1,0,3,UURIWlUDreIPG2zgWNa6ZQ,low,4,5,1,Medium
2015-06,1,2,1,5,gU2jnMzgq5Viw3i7oIPR1w,low,3,5,1,Medium
2015-09,0,1,0,1,sFABvmIEV62ORieONn0eEQ,low,1,5,1,Medium
2015-11,0,1,0,1,3rCYq-HLVM_FJ_RQKhRvyQ,low,5,1,1,Low
2006-06,276,294,211,95,E-lSz9Xy2GdiDiFXW3cLRQ,low,3,5,5,High
2006-06,138,456,223,510,KrB1be6qbyg6b_gij5JZwg,low,3,1,1,Low
2006-06,373,1584,432,732,XnoIg-UnpRjxXtuOB1Ev2A,low,3,1,1,Low
2006-06,55,109,30,96,wUqP5bWR1iELuGt8dAWZ6g,low,3,1,1,Low
2006-06,86,360,138,175,s81OQerPRa2d5UuiWKbR1g,low,3,5,1,Medium
2006-06,4,7,3,9,I_PrqJxL12Tf_8X0KBpI3Q,low,3,5,1,Medium
2006-06,2,18,17,21,2176sNPv5tchjgJcV-2yiA,low,4,1,1,Low
2008-12,89,154,98,68,VgtTZRTxPG8KirRG-xtNxw,low,3,5,3,High
2008-12,2,28,2,34,B_3QWIa9S-4tovHWiMECnQ,low,2,5,1,Medium
2008-12,64,182,72,200,yKkFdzQCpcQCgZiMpPZMvg,low,3,5,1,Medium
2008-12,62,286,83,374,sp2z5e66PkR9pobvuHq2yg,low,3,1,1,Low
2008-12,17,17,14,13,sSq_ZIJpEXPOgD56OyuP5g,low,4,1,3,Medium
2008-12,8,42,20,20,4kAJgro3HZl0cZNtxpv2JQ,low,3,1,1,Low
2008-12,6,28,15,21,pkHPmnwGoOp6O6g--A7Zyw,low,3,1,1,Low
2009-04,9,30,16,16,K54QBDrQdh4MLks6-Dm8uQ,low,4,5,1,Medium
2009-06,0,1,0,1,WHi4fnHHxeF50ezddvX2Ww,low,5,1,1,Low
2009-08,3,16,9,13,snXrAPzoE791KtgqdUaT5w,low,4,1,1,Low
2009-09,1,32,2,4,d_GmwQ79J1ucaaYy4DcyTQ,low,5,1,1,Low
2010-02,2,29,2,13,TVhBhd97nc4gh_X9ZNB3tQ,low,2,1,1,Low
2010-02,5,71,20,63,zwc3v1E7KNQh0FK9z5diQg,low,4,5,1,Medium
2010-02,0,2,2,3,QdTptq7EQ6cI4hlaRxZ3HA,low,5,1,1,Low
2010-02,9,30,11,14,OcR-H4PiO31PE5Pb5mqQKQ,low,3,1,1,Low
2010-07,174,518,168,438,uZ07Z7s__T0mfhse7dmO-Q,low,3,5,1,Medium
2010-07,5,16,3,26,pgKOL4k5tWCWS9VIc33EoQ,low,3,5,1,Medium
2010-07,2,2,0,6,p9ENPPsmQFG8Y8NplKhLrA,low,3,5,1,Medium
2010-07,3,11,9,14,gLn1HAFkXVFJboMw8PIDkw,low,4,5,1,Medium
2010-07,0,2,0,5,xizuL8vaZcI4J6hVAcnkDg,low,4,1,1,Low
2010-10,49,171,74,78,s33u0ypb5VP0pkEzRcLZug,low,4,5,1,Medium
2011-01,0,5,0,7,Ep6kaEYS7yJAk6KO7sJFOQ,low,3,1,1,Low
2011-01,52,148,20,77,f7sIU6oPkV9xMV3yk4y66g,low,2,5,1,Medium
2011-01,5,16,3,21,04tgtiw8gUvSMNSpJimI8g,low,3,1,1,Low
2011-03,0,6,0,3,vmK6v5mCNgOlymI-_Amt6w,low,1,1,1,Low
2011-03,12,46,4,15,qMFopoEze6S-IOCICSzBUw,low,3,1,1,Low
2011-03,3,13,5,6,MjHr8WxNXurYE4K9agm4YA,low,5,1,1,Low
2011-03,18,125,16,44,dM4_jq5IAZp0WdDaECULCw,low,3,1,1,Low
2011-05,2,19,2,14,cDSWsL1iiEijZTPdxoDNjg,low,3,5,1,Medium
2011-05,5,23,6,26,Z_IPU5stsJq2DdgdBQxC9g,low,3,5,1,Medium
2011-07,1,0,0,4,bditDDggFJR4AFLR-2O2ng,low,4,1,1,Low
2011-07,0,15,0,1,XbzinE7wkGz8-BwvO8VCrQ,low,1,5,1,Medium
2011-07,2,12,5,24,VpURV1vP5Uit5_eHaCmd8w,low,4,5,1,Medium
2011-07,10,48,7,70,dnXdeJMoxMyjf2Skph6yvg,low,3,5,1,Medium
2011-07,2,18,2,28,cfNAU30PTSI39Udb6Xmwgg,low,4,5,1,Medium
2011-07,1,4,0,7,81OmIEIutMgvy_2BWG2iFg,low,4,5,1,Medium
2011-08,4,11,1,11,8XCzJJmWaVVNEwizzK9XIQ,low,3,1,1,Low
2011-09,2,8,0,4,yvQiWvBV2nwk01Ei6yVwlQ,low,3,1,1,Low
2011-09,1,4,0,2,7dL3uWgvWZnC7DQeZUPv5A,low,1,5,1,Medium
2011-09,15,82,25,84,tRBC8zo48KbWIJn_hEG4mA,low,3,1,1,Low
2011-09,9,59,11,51,n1AAOxgei3v5ZPdg600evQ,low,3,5,1,Medium
2011-10,0,3,0,3,PrMnRBgfzaAav4g9rluGfw,low,5,1,1,Low
2011-10,7,45,14,17,WF_wCJfQsYCRpkSoZ7i4oA,low,4,1,1,Low
2011-10,0,2,0,1,OJl91Q667rt0ZuLCk9ul8w,low,1,1,1,Low
2011-11,7,15,5,9,PaQAg0PC1DGXBIKXgFWxQw,low,2,1,1,Low
2011-11,5,46,8,8,Ch6hc-2s56wj4lsXFUeVeQ,low,3,5,1,Medium
2011-11,0,0,0,4,8-qTgQhKmf9GvL_veO6rwg,low,5,1,1,Low
2012-04,9,32,5,9,#NAME?,low,4,5,1,Medium
2012-06,1,5,0,9,w4UpCSEH5oTe_vt91QrQpg,low,4,5,1,Medium
2012-07,2,1,0,22,sVXpT0-EWcWhXsxt2gQ_vg,low,3,5,1,Medium
2012-07,0,0,0,1,1ZFDwPmGy4tU8GtUoa68cw,low,4,5,1,Medium
2012-07,0,1,0,1,vnxlU5kwsvhQa5vsaaZqIw,low,2,5,1,Medium
2012-07,0,0,0,1,RQm3r5-Q2DUmw3FpSAP1wA,low,5,1,1,Low
2012-09,1,7,0,3,CmqwQXArCjUdTPFbXh0syg,low,3,5,1,Medium
2012-09,0,0,0,2,McNj4oFVSzkvIkipZlGQaA,low,5,5,1,Medium
2012-10,4,7,1,9,K4wkhasFJPOm2TVxz2ujqg,low,4,1,1,Low
2012-11,4,6,2,5,nKqDk8kPT0F1qU4qYXVExg,low,2,5,1,Medium
2012-12,0,1,1,2,ofdwyqvMvmXouJ5yPEFM9w,low,4,1,1,Low
2013-06,1,6,0,3,3Az4diODy2memkyggJGT3Q,low,3,1,1,Low
2013-06,0,8,0,4,Y4YPEhup6l3ljGuFF_tziA,low,3,5,1,Medium
2013-07,0,1,0,3,I1Yyz3xcqAgWcRuHPuPBMQ,low,4,5,1,Medium
2013-07,0,1,0,2,MR3dJQMDbIQB5-QJknfVLA,low,5,5,1,Medium
2013-10,0,0,0,1,R0jIjw_8Hspz3N1RkHur1A,low,5,1,1,Low
2013-12,6,19,14,13,wGyslv-RSzE-RsyrP9ufqA,low,3,5,1,Medium
2014-01,0,1,0,5,zKMNLXNLCrWfpqnBHy50jA,low,5,5,1,Medium
2014-01,0,1,0,2,AUjE54YsUaxbHVQFYOUyew,low,1,1,1,Low
2014-02,2,4,3,3,4G9WvcmWbtQJxH7c1YHp4w,low,5,5,1,Medium
2014-02,0,1,0,1,MGQzXlm1-6MlS2pOMiNlTw,low,1,5,1,Medium
2014-04,0,0,1,3,RH2_vmmPqhOW1d_9ofWbEw,low,4,5,1,Medium
2014-06,0,0,0,2,D7jZvbyRGjnZmtlBkoJLnw,low,4,5,1,Medium
2014-06,0,2,0,3,#NAME?,low,4,5,1,Medium
2014-07,2,7,0,7,YsTxjxF3qZ8ybArMaUWSRw,low,1,1,1,Low
2014-07,11,25,4,19,Y6LwLDD_0FVKS_wWXxwrBg,low,4,5,1,Medium
2014-07,0,3,0,9,VGmS0I62k5pcs3wfw0aFnA,low,3,5,1,Medium
2014-09,0,0,0,1,zjYoZ6p8C0yiHfTSclynCQ,low,3,5,1,Medium
2014-10,0,1,1,2,vi6B221YwFqSJ2f_I4wnTw,low,5,5,1,Medium
2014-10,0,2,0,2,khfTcC87e1kuNZ1Clz9vDw,low,3,5,1,Medium
2014-10,2,3,0,4,Az_pRd0MODfO2P-u4cZtNQ,low,1,5,1,Medium
2015-01,0,0,1,4,BiOusA6fpIyN_JMdGm6kvQ,low,5,5,1,Medium
2015-02,0,0,0,8,yH8y-MdYulVsi8ip0qZi5w,low,2,5,1,Medium
2015-02,0,0,0,2,ZSLJgI7icKb6FNNEdLA45Q,low,3,5,1,Medium
2015-03,0,2,2,6,lGr2adnQguXANzP-c2rMxg,low,5,5,1,Medium
2015-03,0,0,0,2,n4_SXNgWpY6_DSoJV47b7A,low,3,5,1,Medium
2015-06,0,1,3,2,OZ0VePcXmo9w66ooQ3yKjg,low,5,1,1,Low
2015-06,1,9,0,8,edKDembXGuqwro1Wglqvog,low,4,5,1,Medium
2015-08,0,0,0,1,CHbVgf9ekWdawBh9_aeoCQ,low,4,5,1,Medium
2015-11,0,0,0,1,l6WKHnZd1Ywd4V06ef1Sbg,low,5,5,1,Medium
2015-11,0,0,0,1,lJafOU6UXpqLbv0AGK9KDg,low,4,5,1,Medium
2006-06,47,59,54,61,CEmOumrthUiQuk8NGVo12g,low,4,5,1,Medium
2006-06,140,488,252,785,i1HzLAQxJjK_COieoKRTpw,low,3,1,1,Low
2006-06,19,105,23,47,8_4cWpV8jmkz__Jj-yG9ag,low,2,5,1,Medium
2006-06,23,62,20,68,_KX6S0rRIFJArKwW5RlqYw,low,3,1,1,Low
2006-06,20,93,43,81,0ms89PfQd3DJEuRSudIqJQ,low,4,1,1,Low
2006-06,77,229,40,65,0AIMPg6uA4LRlnwvPceSgQ,low,3,1,1,Low
2006-06,10,44,15,39,jHnofPyFtWZyp6XvRbOdIA,low,4,1,1,Low
2007-01,77,218,29,83,H9Bh4ILUmgWSM9uqGv6Q4A,low,3,5,1,Medium
2008-02,2,41,12,74,HADfnIkymw018ObKMC_x1g,low,4,1,1,Low
2008-12,167,240,144,237,KxJOK3WOH2lXKzzFvdAKhw,low,3,5,1,Medium
