id,name,category,stars,review_count,checkins
L8ptAswq0UvUwXdnVWjE8Q,Enchilada,Shopping&Ent,4 stars,417,538
dTbDlUwayfvD0WwS7AlUSg,Starbucks,Food,2 stars,83,317
Nl0WDdgd_SsmxQ1L4osn0g,Scruffys Irish Pub,Shopping&Ent,2 stars,292,302
iqNw9UHBlsumItmncc8zAA,American Diner Durlach,Food,3 stars,391,426
I79BJH8k-ODYSPBOqzDwfg,Los Tacos,Food,5 stars,646,748
07PyHL0ClNT5ZQaD6mLTWQ,POSTGALERIE,Shopping&Ent,2 stars,56,276
JFxYTyGxtmxZSCQAfkcD1Q,Karlsruhe Hauptbahnhof,Misc,2 stars,129,281
3P6KNKWW_GjCmJZ4Vf5xXA,Compare Foods,Food,3 stars,235,600
TKBu5-c49KclNqK7PfggIw,St Marys Street Post Office,Services,5 stars,551,731
1p4h8gmcHVzl-C85BjVPoA,Chase Bank,Services,4 stars,314,644
UGGQ7pYoliseurXY1j1wdw,Blimpie,Food,1 stars,60,207
xJ7py1jSvGPhVuxcJZVxKQ,Baja Joes Mexican Cantina and Seafood,Food,3 stars,197,696
xCUUzCt4EqRiVrsFl6hiYQ,Salmen,Food,3 stars,216,401
ZuNZZsIId-0PIpTFQoWR8g,Bangkok Foodland,Food,4 stars,361,705
WPhNbOH_AocROquwLMDl1A,Aposto,Shopping&Ent,2 stars,129,326
doAthESAlj4_-FtsyHGyNw,Mastar Hayda Zilfo und Sultan,Misc,5 stars,642,801
VIrt4ovZQRKrUuAelX1Avg,Venice Beach,Shopping&Ent,5 stars,593,621
dvZkN9RW6juVCyRolSyYAQ,Dean & David,Food,4 stars,399,708
TCX0oX11PBB9yPKa37N57w,Ibis,Food,3 stars,229,403
udplZdoBV0YHb7nVEZbSEw,Stiegeles,Misc,2 stars,26,329
acyHuDT1T7naRmWDVfDhXg,Mariannes Flammkuchen,Food,2 stars,249,280
v7TjQ1_RPEF26vy8rc41Lg,Rivers Edge Bar and Grill,Food,1 stars,43,163
osCuqNv5HDTkPNdW_jfrmQ,Leith Links,Shopping&Ent,3 stars,227,408
uhPXsYt-6nAzYcUoo2InFg,Tais Asian Bistro,Food,3 stars,75,800
4lSmw--50ZrcwSsIBIq7Kw,Scotts In The Park,Food,2 stars,177,197
W-9YqWhkfeK-K3xGFvFeuw,Big Burrito,Food,1 stars,57,204
2SNjQ8JLEOFFdsj4cykX7g,Thai Basil,Food,3 stars,124,592
zyFBiG_6CkXnGOQwLjD4sg,The Water of Leith Walkway,Shopping&Ent,1 stars,40,90
SVnH9nEadxs6U6jNTTkQnA,Pack Ship and Print Center,Services,1 stars,50,210
quzkSK2uZEl-j_24vZmdMg,Autohaus of North Scottsdale,Services,4 stars,319,680
tfsIDORp30GGdaMxwfGDXQ,Lake of Dreams,Shopping&Ent,3 stars,290,330
Md17Slk2KssLdff7yLi6cg,Las Vegas Country Saloon,Shopping&Ent,1 stars,121,162
7y2Fgu5sdYQrzuJxatXMNg,Wings Restaurant,Food,3 stars,73,791
NqaIaeSKICykFdtLIxNS3g,Don Pedro Mexican Restaurant,Food,1 stars,80,137
BVDo1Kgdi-_-vql5IEX3cg,The Spiegel Garden,Shopping&Ent,4 stars,392,697
gY9DuGKGWCOnMbBoAKsg_w,Newington,Food,2 stars,159,161
wRvUBxgP0Llj2m6FCa580A,Bristo Square,Misc,2 stars,43,267
GbYXYeNV9Q7q_AGOwRueRA,Tenpin Bowling,Shopping&Ent,2 stars,62,530
5URPF3GO1N-mR9_84zjTNg,St Leonards Land,Shopping&Ent,2 stars,255,341
PuKzSye0DfHpXImVJ6P4JQ,Playfair Library Hall,Misc,1 stars,31,181
OAQoNECtxntebJ4LfLykWw,Republic Kitchen & Bar,Shopping&Ent,2 stars,211,235
1mCFRovRzuNNgXNf_YDhkw,Juice Box Cafe,Food,1 stars,57,210
Pn1bHT7jY6Ap1mbd3Gg2Jw,Village Creperie,Food,3 stars,149,527
wsEpY9SKydAAr5ESWCEo0Q,Great Grog Shop,Food,3 stars,330,358
kmFMrc9klTQwZmjsSUgedg,Brad Garretts Comedy Club,Shopping&Ent,3 stars,328,382
SPsunwGprmSE8v1Khqbutg,Robertos Taco Shop,Food,3 stars,28,799
Dp2d1KeZmTF9W6OAKQUfoA,À Table,Food,1 stars,39,132
KnXcdnwMl-Xlxp5vJfsDAA,New Day Cafe,Food,2 stars,228,367
VnaUK6GR-ZUELGrBndJ1ww,Chase Bank,Services,2 stars,115,390
J1uE5HFQWD30Rw897mGhEQ,Sandwich Shoppe The,Misc,1 stars,79,129
NLI6zfqJqn9Iwn4_cEfq_g,Gamestop,Shopping&Ent,1 stars,50,105
wfvtZvnYEo7IhkZCWpnE1Q,Sunwest True Value Hardware,Shopping&Ent,1 stars,47,64
xHI3saK0sAJEHeMK4IGVvg,Short Leash Hot Dogs Food Truck,Food,1 stars,74,140
VruXxn3PeUGD3R3T4pm7wg,China Rice,Food,2 stars,281,290
W4pNRWFWi6U2P8265s0IPw,Verve Studios,Shopping&Ent,3 stars,259,364
Fb4iTDjDDgtz3ht-SfZ9mw,Dragon Island Chinese Restaurant,Food,2 stars,92,247
dX0Vv9SclSlDqQE0Z8nKkQ,Quick Trip,Food,3 stars,84,556
TWslXIVYGZMgvbCREnk0tw,Regal Cinemas Fiesta Henderson 12,Shopping&Ent,1 stars,33,99
T_SC3uAl6-_uK1hP_6Fetg,Bobby OBriens Irish Pub,Shopping&Ent,1 stars,49,200
XG04Bf0kVh24VnQRsstt3Q,Best Buy,Shopping&Ent,2 stars,189,205
PMdxOSAw12vqyfy3eTctBQ,Camp Fit Force,Shopping&Ent,2 stars,221,370
t3rAWJwdiBfXPery6nDZHw,Peppers Sandwich Bar,Food,1 stars,117,166
a2f0FGoqsmZm6iPVRXXkGQ,Lothian Road,Food,4 stars,231,751
PA_uPKMxTSkVJUlrNJ7mfA,Cask and Barrel Southside,Shopping&Ent,1 stars,120,136
7AX9fPx7s2c59ckjFojT8g,Starpower,Shopping&Ent,1 stars,48,60
5dO1hAptK5fOkQFo374mKA,Xiang Bala Hot Pot,Food,2 stars,172,279
akrtM1CtnfUlDCCS-ecivw,Natalias 1912,Food,3 stars,94,607
ukTwFX4wQW4FbQbnWI9aJg,Pita Di Vita,Food,4 stars,431,558
BWLYZe7isTwmb_NVxzCS8w,Oasis Pool,Food,2 stars,158,206
rrouxDK_8jTaEaZ-XaG2sA,Zola Bells Antiques,Shopping&Ent,5 stars,581,699
p82uN8Vs-L60chuzQUlD-A,The Happy Hippie Boutique,Shopping&Ent,3 stars,268,549
lU63YMgE4IoUGjSIYbm41A,Bueno Burger Mex American Grill,Food,2 stars,217,317
WHIE8w8PxYzlWsXTBBiWEQ,Tiffany Coffee,Food,3 stars,237,469
jdStuaC_1leN_DNGcQ0yEw,Latilla,Food,1 stars,47,80
BLQoL7ftkE3c2VagJM76dA,All American Sports Grill,Shopping&Ent,3 stars,169,675
mErsY2ye5aW8_Z2eIrfNCA,T-Mobile,Shopping&Ent,3 stars,102,585
QTCqjTA7vxymrChafdPeeA,Pinkberry,Food,3 stars,145,598
3Vfq6pjpaPLyc2fE1SDnSw,Saughton Park,Shopping&Ent,3 stars,250,537
Rh2Zb7J4n9M60ByTndWH2A,The Beef Stand,Food,2 stars,28,367
ny8xhkbUzq7LSd4GIanYOg,Creative Eye Embroidery,Shopping&Ent,3 stars,234,500
mRWVtcXKFfTMdGiIYxKogA,The Grill On Main,Food,1 stars,27,69
S0-ogMb6FFLyau1XOaLcjw,Wok N Roll,Food,5 stars,549,655
Y86aVLhfsrjceaepU0Ak_w,West End,Food,4 stars,342,599
ZQdSGPdEGXPbCWrmJSNm-Q,Oaxaca Restaurant,Food,1 stars,44,104
G6WmV79sxE30w33BroiEhw,Mountainside Fitness,Shopping&Ent,3 stars,314,495
7q1FpSXbE6XtLNg518pxDA,Millers Las Vegas Ale House,Shopping&Ent,4 stars,223,709
O1TYO5fjsdBrRWascbR2QQ,Jimmys Hot Dogs,Food,2 stars,158,270
9e49-ZhVJKWZwO30U3DXNQ,Eldorado Cleaners,Services,5 stars,601,777
3wkQh4bxR0Ao6rK21UIBXA,Jade Fine Chinese Dining,Food,2 stars,178,326
HPV0S9WD9nr5PpAZ2TareQ,H&M,Shopping&Ent,5 stars,547,802
fK_c108YILIQLxgX292zew,Peter Piper Pizza,Food,3 stars,336,406
hBSPag1w-mVTueHxEGzLEQ,Clark County Marriage Bureau,Services,2 stars,103,417
kr0YRuWURtN0fCZH7BEC1A,Absolute Thai Restaurant,Food,1 stars,120,121
V053Fm3xoCyxoh1lAgDKJg,Pastitsio,Food,1 stars,38,94
ykn0TT8_72yOJLlgPChjyw,Red-Box Noodle Bar,Food,2 stars,236,327
U6Pg-Ob73t1IZSBYEuBSZw,ExquisiDance Ballroom Studio,Shopping&Ent,3 stars,261,380
FLs6h55DYoJHnDv0k1vKsQ,Elixir Organic Cafe & Lounge,Food,2 stars,216,375
qhNafM-OrKIvGP5mx-RwSA,Theatre Rialto,Shopping&Ent,2 stars,99,423
zDz3L66NZgFgGwZ8j3rygg,Eggs Frutti,Food,3 stars,98,590
tIuw93p4MEsL2iFv7-0WDg,Filibertos,Food,2 stars,198,235
Xys8CR7m-Lf8j3SUSAN9Ug,Habaneros Mexican Grill,Food,5 stars,592,752
sa9heRBSqZdEzNAUBdk2Eg,Ivy Nails & Spa,Services,4 stars,249,728
a0uVafYuojkA9Y1KVyH7kg,Egg World,Food,2 stars,220,300
vDr8MMpZoJtiS2L05oEcFA,Oyster Shack,Food,1 stars,26,234
3Dk5qrbYaP7lCYyjmo0JRg,Mogogo,Misc,4 stars,551,634
1f0g466Geu4nDdJhYQ_Vhg,Q to U BBQ,Food,5 stars,535,682
ls8e823HeYi9WGiKK524bg,AMT Coffee,Food,4 stars,377,701
XSHfI03HNVOuAyz9Hr8okA,Starbucks,Food,5 stars,545,689
Ddsln32r-uA7hq_0ksaNZA,Juliobertos,Food,4 stars,341,648
XxhYW_KQwQk7As-2sVelhQ,Lesvos Gyros,Food,3 stars,383,484
2YLvtWY3rbsMevv1_tbLeg,Verizon,Shopping&Ent,4 stars,320,744
R1kKjAO5kZO6d0gQGqrvGA,Smashburger,Food,2 stars,78,429
0BeJzh5HLiy4vqQhxD2Gww,Bombshell Hair & Extension Co.,Services,2 stars,40,458
lBxBzvqWaiO4pa3YHh2dyQ,Our Familys Bistro,Misc,4 stars,187,761
rab4EorhL2vrHiNHysAV0Q,Foodie Call,Food,2 stars,112,277
S9HBvkKhFx-vjtckNorm2Q,Nittayas Secret Kitchen,Food,2 stars,258,266
oIJYW6CGV3anvQE-SpofzA,Los Gemelos,Food,3 stars,268,485
tsRvkXctd4Aw-5tpXpFH6Q,Francescas Al Lago,Misc,2 stars,196,227
Cyqav-yBpo8O7VW6c4-ohA,Lolitas Cantina & Tequila Bar,Shopping&Ent,4 stars,377,591
DLo-fydAz3wKcU-QFgqV8w,Meadowbank Stadium,Services,5 stars,465,772
0gf-Yj5sEUy9fLCPOh63ng,Pret A Manger,Food,3 stars,324,545
u2QwktUBPjs9re_QhmI1zw,The Blue Bean Coffee House,Food,4 stars,399,576
f1Qz5IoAcCF-fGMOfCXpSg,Jaroons,Food,2 stars,101,331
KrxtCW45J_5zfxbrrQK_VQ,Marktplatz Karlsruhe,Shopping&Ent,3 stars,208,554
bqcemu1Y-ZTX8haoRqQQog,Der Vogelbräu,Food,4 stars,438,513
oUwpku1TJrlRAe43D4aAOA,Finnegans Wake,Shopping&Ent,1 stars,118,122
DoC3-dYCMowH62mdw__ejA,Sweet Delights Bakery,Food,3 stars,224,564
Tr_vIZJtsZzM7XWuEGYxgQ,The Espy,Shopping&Ent,1 stars,56,75
XlytpM7Y7EIMrqy3gK2xjg,Schloss Karlsruhe,Misc,3 stars,123,559
3jaMO63QpH_3JgbkpwmVdg,MoccaSin,Food,3 stars,55,596
LM6qPr8rEjqpCndwFy34QQ,Gourmet Grub,Food,2 stars,130,284
ByZychE8TxTgsNez8nhjfw,Jaipur,Food,2 stars,104,196
vrQMMH_VuNExMbUDMSuU-A,LAGO,Shopping&Ent,2 stars,149,247
Bsj9BC15wZDAlWTsP8kfVg,Aroma Kebap,Misc,2 stars,152,386
Oz0agVuMzxkb4FOZAgetRQ,Vua Sandwichs,Food,2 stars,214,293
E3Pl5I59wNnI94we9ZahUA,Buccleuch Place,Food,3 stars,355,372
cmv6wUUe-H0xRiFEY0__iQ,Graze,Food,2 stars,42,290
BRcREoex-p9WLnscUjN2sQ,Chandler BBQ Company,Food,1 stars,131,165
g1SQ5KnTRatwy7PCQZe4zQ,Vie et Nam,Food,2 stars,95,380
qBc36uFI7orWS8NpYZCv_w,Mattas Grill and Cantina,Food,5 stars,648,664
3pxPLgNO6MKiX_lvSYqPmw,Giant Manhattan Pizzeria & Wings,Food,2 stars,247,321
SDUaaAExAVfo5YOxQYxWZQ,Portobello,Services,3 stars,272,527
ljpiBFSGgOobhrLVmSbQeA,The Beach House,Food,3 stars,324,490
tpR2U16lkQJI5TK4AOZH7w,Ludwigs,Food,3 stars,139,715
FoiZ2TliuRGnItieGjdiow,Barkin Basin Dog Park,Shopping&Ent,2 stars,150,205
34nRdXy-Qsuc15lRHpqF-Q,Police Memorial Park,Shopping&Ent,2 stars,52,385
yh22urUXpmmVVbyFqcpLhg,The Mound,Food,3 stars,72,716
#NAME?,Spoon,Food,4 stars,307,795
AqYrDAMzoRER7Mj8bJqAXQ,Zenobia,Food,4 stars,394,516
4aPi5_R5cu2OLnsB0v7e-Q,real - SB Warenhaus,Food,2 stars,167,217
SlHJJyPmdksTuMLtSFnLpQ,Brooklyn South,Food,1 stars,57,73
51ePX-7RCf4wnxwakVo3tw,StudioMixx,Shopping&Ent,2 stars,48,303
qr819Pxcpm-CBG8FG_k6_A,Shell,Services,3 stars,130,641
GMDzyLLklgr59gB_4SVLow,Pret A Manger,Food,2 stars,133,252
jBVtUIShKUr210l9ZONERw,Lakeland,Shopping&Ent,3 stars,333,461
Nk-3m_BxXvqFq54r10mHlA,Reef Culture,Shopping&Ent,4 stars,463,681
vxgiVbwy15A2zxRgQI8mQw,Big O Tires,Services,3 stars,319,421
OPKCmxEnTQ84fkTAWf-akA,Neon Computers,Services,5 stars,605,800
O48Mv1VkQYZrDkR6LhnY4g,My Big Fat Greek Restaurant,Food,3 stars,111,692
V-Ic99jKW-IG4EnI_5HunA,LongHorn Steakhouse,Food,2 stars,203,313
WzL3daO29hcteDG1WdRotQ,The Amber Rose,Shopping&Ent,1 stars,98,153
_Ck4AAtkBLsDL9Qcbo9h1Q,Port Of Subs,Services,2 stars,221,377
BHD98HCo9kf4hkSXpIiarQ,John McIntyre Centre Canteen,Services,3 stars,294,503
M3cJ47HMJaObeI5WtIw71Q,Stand-up  Scottsdale! Comedy Club,Shopping&Ent,3 stars,145,748
lo2tx5L7cwNNLUb42qbtTw,Al Dente,Misc,3 stars,169,713
jrMgavh3BGmZ873__S_0ow,Meadowbrook Park,Shopping&Ent,3 stars,257,420
w0VIzFDAOy4MaePRekPXLg,Pure Barre Scottsdale,Shopping&Ent,2 stars,183,246
o9C4hmk1QfYPdgE0PytGkw,Smashburger,Food,3 stars,26,733
nMHhuYan8e3cONo3PornJA,Nobuo At Teeter House,Food,1 stars,31,69
iRXdv94wPl-fqvPpGoeddg,Dougs Performance Transmission,Services,3 stars,82,548
6aHh1sM0jyWhHW-eJK_zjA,BuyBack$,Services,2 stars,237,287
-6NW_kqoPel7SxGHLAv5Hg,Eastover OB/GYN,Health&Fitness,5 stars,185,199
osWulYx3BZ1CeZPfWGK3zw,Showroom Tattoo Parlour,Shopping&Ent,2 stars,199,228
7p1zxDhQx-ls2PzwUR8tEw,Caffe Nero,Food,1 stars,56,172
3fxqhESvqDCfxCSAdhUh6g,Cockburn Street,Food,2 stars,36,357
Yg__fykqkqsGaPnX5x9bBQ,Chicken Noodle House,Food,2 stars,156,415
aO_3R3GnxhzCf0_PsyRJ6Q,QuikTrip,Services,2 stars,101,335
muLhhbfnXaSPtygiECSxVw,United States Postal Service,Services,2 stars,43,513
u0bzTAqFNpoM8Bs5_PVmyg,Sushi Yu Mi,Food,3 stars,191,427
sldKc-I-PDQg973dIf4Yyg,Thong Thai,Food,4 stars,234,676
TLRC-giV35Z1cchIZDcOOA,Banner Pediatric Specialists,Health&Fitness,5 stars,73,107
rBhxfkKo7o32CQqrpgkO_g,Catalyst,Services,1 stars,102,122
TMtCpiYifCAzTDfIDyvY0A,Chez Cora,Food,2 stars,125,335
OxIohBFgGiGboyRdXuaV5w,Vince Neils Tres Rios Cantina,Shopping&Ent,4 stars,325,729
5Y3HNQJKxIYOPtDp-jZHSQ,Aihua Chinese Supermarket,Food,2 stars,147,263
opyB7d2ar-rrWLR4RPsUPw,CVS/pharmacy,Shopping&Ent,2 stars,156,435
4qHUHUYAu04kdlxMOgJdIA,Stellas Coffee House & Lunch Grotto,Food,2 stars,129,271
C28X2jduMjygJOSACINNwQ,El Pollo Loco,Food,5 stars,603,705
ilCWdbgTGTMFmLzlC9Yl_A,Sainsburys,Food,1 stars,121,142
rfjyuoUtCUTWRTQMsnuMPQ,Chase Bank,Services,2 stars,89,320
vE2vGZzeSifnYZ_VivVxFQ,Amys Hallmark Shop,Shopping&Ent,2 stars,146,168
JEsLzk5MIX9yY9vYNXI8xw,Cold Mountain Creamery,Food,2 stars,241,280
hkGUrbJeIAUtOQ_5mRmy9A,Quest Diagnostics,Misc,1 stars,48,246
1J4oIGwti2AY76VfkbUIow,Western General Hospital,Health&Fitness,5 stars,569,594
7O1WVPggPtAbUdQsT5id_g,Papa Kelseys Pizza & Subs,Food,4 stars,442,660
PXBdQyBdXtuANHKnmuLlRg,Nacho Libre,Shopping&Ent,4 stars,456,509
s-DcRkNSWj8GJ30Dm790NQ,Long John Silvers,Food,4 stars,386,692
8ZKrJs_z1Wfbb9yHKrwinQ,Tavern 245,Food,2 stars,138,270
#NAME?,Los Reyes de la Torta,Food,1 stars,33,128
-C-d1zn7vllF2sVu09LvxQ,La Ptite Folie,Food,4 stars,439,685
Z5Nu5ToWoLciEsprDgspjw,The Bar at 316,Shopping&Ent,1 stars,38,137
6_GIexJ6zv8dGE4XOl0Hkg,Gerber Collision & Glass,Services,3 stars,383,439
rNajNpLU5XCePqz0TlrkKg,Hatch Tire & Auto Repair,Services,2 stars,43,463
9osKIOcQVeBEF7HnNBursw,La-Z-Boy Furniture Galleries,Services,3 stars,60,662
hfdiI70VeWZPfe-DTQancg,Gluten Free Creations,Food,5 stars,594,687
V3RqgV4WEznT3ruSmB5Adw,Pool at NY-NY,Shopping&Ent,5 stars,605,653
jHZLCzF7vzpXNacpmc6jTg,AT&T,Shopping&Ent,1 stars,71,110
HN9bTcsjBh3fsOogkcv9Sw,Travel Outfitters,Misc,3 stars,270,431
RQKntEodZtaA1YhUewcMVg,Carolina Kebap,Misc,4 stars,250,656
4x6qSGwoEzPgAN02E2LtBQ,Labyrinth du Hangar 16,Shopping&Ent,1 stars,103,144
N8cJk5s9yW3fLeJyHQeRAA,Strip N Dip Chicken Strips,Misc,2 stars,238,287
ktARq_MmTjaKd1aoo7Ii7A,Hunter Square,Food,3 stars,181,505
pWwQNnIAyiVHp80y9m73ng,Che Takeaway,Food,3 stars,159,582
3OPWaOkumRzSdWGsbMgrEA,Big Daddys Pizzeria,Food,1 stars,75,108
vDUBFxMBt6h2HggcEmVv-A,Nobles Cafe Bar & Venue,Shopping&Ent,3 stars,301,421
_TekkyyFeX_8MBepPIxuTg,Paletas Betty,Food,3 stars,276,523
1Z0NrI911tt0Huyc8S8BZw,Salsaritas,Food,3 stars,386,411
qB-qsaSnhbHCt18_AN4Quw,Lees Cream Liqueur,Food,3 stars,114,508
JEzpYSWtWo_Zs3rPcSQgQw,First In Flight Bar,Food,1 stars,60,151
01cEFI5Pq_RyEwM3GSTopQ,Blue 32 Sports Grill,Shopping&Ent,4 stars,319,715
Z7Zc3jNbiww53oK5aqUI3Q,Foodies at Holyrood,Food,4 stars,360,602
faqhX_rX5VIuPa9pGraoBQ,Family Memories Scrapbook Store,Shopping&Ent,1 stars,49,120
_WP0nIqmrSFLcY8nV8KUSA,Tapas Papa Frita,Food,3 stars,131,629
ZGAovdjHkEFvqF2LNzbtvQ,My First Piano,Misc,3 stars,189,685
hQLs6NrZbwK57Fqp2lGKkg,Valvona and Crolla Food Hall,Food,3 stars,85,556
t4aP7ksa716XY6S4EsWFqw,Maui Dog,Food,1 stars,52,92
pqU0Z_dr2y51e-i6yT5BHg,Punjabi Junction,Food,5 stars,610,723
u4My4M_-YribFziXHgiEDg,El Cortez Cabana Suites,Food,1 stars,64,96
DOMHICcq_VaoACUHRbtK_Q,Creoles Louisiana Kitchen,Misc,3 stars,199,612
kqIpSW4SX4iqNmZ08ZNSWA,Empire Café,Food,2 stars,92,260
QKwiZHue-zk1SGzMzQrpjA,Fazios Pizza,Food,2 stars,106,311
LvMipFjDCulxszopCHzCpg,Platinum Entourage,Services,3 stars,60,797
nf6NV9rsHoLb4zcI01337A,Frys Food Stores,Food,4 stars,415,644
uoVCD7fB-q0ehwXIjYMOxw,Hillary Salon,Services,2 stars,167,333
GC7u8xGsBETcI9SZBbhdNg,Lobby Bar,Shopping&Ent,2 stars,135,265
OJcQbB0XVG7Rxm00_dV8vg,Crown Point Family Restaurant,Food,5 stars,493,795
fI47JKlBBwtqOgiZZb4hdQ,Peaks & Valleys Restaurant,Food,3 stars,433,440
RZRZeFDqPJXq485DMUJh7Q,Meadowlark Yoga & Holistic Health,Health&Fitness,5 stars,63,68
_jFdCSRPG953snL09JBF-g,Leith,Food,2 stars,119,411
bnungTZU1lnjLIrOber1WA,Traverse Theatre,Shopping&Ent,3 stars,309,459
iQMIJhaLbcOgsf2Ukr_q9A,The Rendezvous,Misc,3 stars,404,451
ewEqvkUjEb0WgCYbCPy4ww,SPYONvegas,Food,1 stars,54,129
ujqK3nV7rt_AGRJZOcDAeg,Marchmont,Food,4 stars,486,563
PggQtxIbE2VeBfr4fvl64A,Poundland,Shopping&Ent,2 stars,96,387
lPmKXXcXVYkug5q9hhX2Jw,Peter Piper Pizza,Food,3 stars,197,554
zlRSMNA9YhQwil9_s06EJw,Pierre Victoire,Food,5 stars,535,799
2jxWAJrqC0kfuhp3PXRFUw,The Spice Pavilion,Food,4 stars,366,550
LQaE6pvNm2gNytvTDTrrOQ,Locanda de Gusti,Misc,4 stars,428,683
#NAME?,New Town Deli,Food,2 stars,219,242
CbGY4zduhJJFbNqqQ1sMkg,Marché Saint-Jacques,Food,3 stars,229,649
ypf17WDD56GPeJ9WuKHaSw,UNLV Performing Arts Center,Shopping&Ent,2 stars,204,336
n-vWpCOGz8OlmdX-4PvhdA,Las Pupusas Restaurant,Food,2 stars,145,200
Xvt_Nuuah473pTX4yoAgCA,Pagliacci,Food,5 stars,656,660
TP4ibW_dRx-jIJM_Ytz22w,Club Red,Misc,4 stars,403,730
JomhgCOolVDaFBevaGeb7Q,Angelinas Pizzeria,Food,5 stars,561,736
A8if3pXzkHpo4FaabSICRw,The Cupcrazed Cakery,Food,3 stars,317,422
Qb5PYdw1mnFIoe8j7QKIfA,Chingari Fine Indian Cuisine,Food,3 stars,81,750
yM_oLePDPnhjbBZ9s5Qvgg,Tropical Smoothie Cafe,Food,2 stars,148,418
nENrnY-3ILrH9yPXV4tqmg,Vatra,Food,4 stars,318,668
4mXgELpVbhzO4jKPTLf3-Q,Poke Express,Food,3 stars,94,554
UZ0wbqXoT1ZNM_7rf3pRKQ,Lees Discount Liquor,Food,1 stars,82,83
NGfndkcKbvxbdaFexMtRxA,Big Eye Sushi Bar,Food,1 stars,39,142
6GcKYcihd0psn7qY_bHMgQ,House of Mei,Food,3 stars,285,322
NFGXMPmeQH62Kjl3peh_kA,Nail U Luv,Services,2 stars,137,329
EUr0vtwmoeKo3uWYxxUFiQ,Dillons On Top of Central,Food,4 stars,169,755
o5HSrzL5-63gNvBYZYSMyQ,Cafe at the Palace,Food,3 stars,299,339
QCS6vcaAIvpNx5NP34Rx1w,Jamba Juice,Food,4 stars,453,568
mJIjKI-ZvW9GapzG-KSGVA,Zip-Dang,Shopping&Ent,3 stars,157,665
Pv7gAD0aITESHP4EIiueEQ,20/20 Image Eye Centers,Shopping&Ent,2 stars,83,249
qXDOMgynPeqe8yFcxLZH-Q,The Coffee Tree Roasters,Food,1 stars,38,58
r0MUFDxnR6oil-tTrm7BBw,British Heart Foundation,Misc,1 stars,38,136
LVyU8iXlKLbENueb_Wj2OQ,Caribou Coffee,Food,2 stars,193,248
qadt4cS646aCog6DN6ZQtw,Paladin Advanced Automotive,Services,2 stars,134,227
dfpversPKUvbkLyvMzIldQ,Temple de La Renommée Des Canadiens de Montréal,Shopping&Ent,3 stars,239,659
5OAiRrymW9kgRPU44yvfyg,Wells Fargo History Museum,Shopping&Ent,4 stars,385,773
_ISHH8x8Qe6IoVTQWegbpQ,Round Table Pizza,Food,3 stars,265,376
fXk9gCj5oX36_T19tSmzhg,Hubbard Family Swim School,Shopping&Ent,1 stars,27,94
YEEbpBQHXNUbhUTsfR0Ibw,Popcornopolis,Food,1 stars,59,240
CZpAsQ4kW53QQeyVmKoVEg,Residence Inn Montreal Airport,Food,2 stars,180,360
mOT01j7DmRIFJPNABabe3w,Wells Fargo Bank,Services,4 stars,413,537
MaWaqgB_4VgguVhZ0j7eYw,US Post Office,Services,5 stars,614,796
CDV83N76Fj7CqLKSN8DGQw,Project Coffee,Food,3 stars,293,326
rLKBJ74iC2VebX7L5X7EtQ,bia bistrot,Misc,3 stars,91,558
Nqnsv188jpV-FdIVTuBjOQ,Prime Pizza,Food,3 stars,289,392
V4iYZkHulbxbccO53AQ02A,Chiropractic Life,Health&Fitness,5 stars,250,292
3ROonV7OO44CRrtcQbPupQ,San Tan Urgent Care Health Center,Health&Fitness,5 stars,128,138
fLp5in_KWsfZ8Yt-vDv7Mg,Baskin-Robbins,Food,3 stars,300,308
K7c55b7u4qezzfJyPB4jfg,Queen Creek Branch Library,Services,2 stars,115,220
JSVCFRg1ir0zMzZeSbwJ5A,Ben & Jerrys,Food,3 stars,246,536
2QRb1RO6QyCEJwM13fAXfQ,Blockbuster,Services,3 stars,324,385
qvi4WPA5e37J8xgKqjXerQ,One Love Boutique Spa and Salon,Health&Fitness,5 stars,211,811
nyfUASbJE8xydIKlFwCTyg,Sears,Shopping&Ent,3 stars,81,638
FQX7_0Rt5PONogijxC5RtA,Shell Station,Food,5 stars,490,774
vOhmb9U7akdVrJ0pOHonjQ,Kung Fu Tea,Food,3 stars,259,525
0tvp5-2PyQlIsbCl4mxh2Q,Carters Bar,Shopping&Ent,2 stars,231,354
_OYlq2UoKPQO_ElqhC3a8w,Lucky Strike,Shopping&Ent,3 stars,224,558
mWcJN4KWwh68pWVkog7WHQ,Restaurant Mirchi,Food,1 stars,65,175
hYZug9P7EDKEvAngla91AQ,Spa Le Finlandais,Shopping&Ent,4 stars,395,555
f67EBuoqqgW4h1OcG_K7kA,Legends Bar and Grill,Shopping&Ent,2 stars,63,267
yaSZPzIWk3gmBhyKGiUkLg,Old Spanish Trails Park,Shopping&Ent,3 stars,37,669
QubFRT0phltGyyYcBGEdAg,Voluptuous Fashion Plus Boutique,Shopping&Ent,1 stars,93,94
bpF4RcNOBekApYgKIVkl7g,Distinctive Salon & Spa,Services,4 stars,161,750
AhtFMpvKSD__VAow6k_QFA,KB Smokehouse & BBQ,Food,1 stars,132,160
JmYxm8BAEiNxDq__0O8ryA,Donny & Marie Live,Shopping&Ent,4 stars,469,615
Dg6NoAEUutXQaKJumpBDgA,Kebabish Original,Misc,2 stars,87,241
qmyUqbq5CEQin3xQVVT98Q,West End OB Gyn,Health&Fitness,5 stars,514,653
